question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
ef9cf60a,multi-session,lfu,262144,5,1.0,1.0,1.0,260860,26,54,28,"[""answer_87e3a1cb_2"", ""7b88c38b_1"", ""sharegpt_2Qru46f_0"", ""12dd7681_4"", ""71027306_1""]","[""answer_87e3a1cb_1"", ""answer_87e3a1cb_2""]"
73d42213,multi-session,lfu,262144,5,1.0,1.0,1.0,260731,27,49,22,"[""sharegpt_ab6IEma_0"", ""answer_1881e7db_2"", ""ultrachat_24747"", ""3cb41ab8_1"", ""sharegpt_ndynIbS_0""]","[""answer_1881e7db_1"", ""answer_1881e7db_2""]"
bc149d6b,multi-session,lfu,262144,5,0.0,0.0,0.0,249804,23,46,23,"[""7211c69e"", ""451ecb23_3"", ""86935301_2"", ""4f435d20_2"", ""c34cb946_1""]","[""answer_92147866_1"", ""answer_92147866_2""]"
099778bb,multi-session,lfu,262144,5,1.0,1.0,1.0,249285,23,46,23,"[""answer_80d6d664_1"", ""47103d08"", ""b1793bba"", ""95ce0e21_1"", ""6bb8af95_1""]","[""answer_80d6d664_2"", ""answer_80d6d664_1""]"
09ba9854,multi-session,lfu,262144,5,1.0,1.0,1.0,258733,22,44,22,"[""answer_96c743d0_1"", ""ae32e467_2"", ""a65ae9ff"", ""8682e696_2"", ""8c63238e""]","[""answer_96c743d0_2"", ""answer_96c743d0_1""]"
d6062bb9,multi-session,lfu,262144,5,0.0,0.0,0.0,252689,26,50,24,"[""caa00337_2"", ""f7644391_2"", ""86298245_2"", ""59c704ad_2"", ""1881e7db_1""]","[""answer_23f3a657_2"", ""answer_23f3a657_1""]"
157a136e,multi-session,lfu,262144,5,1.0,0.0,0.0,255670,23,47,24,"[""ultrachat_3770"", ""01049599_1"", ""da485e66"", ""b1636b2f_3"", ""9b3a7f2c_4""]","[""answer_8de18468_2"", ""answer_8de18468_1""]"
c18a7dc8,multi-session,lfu,262144,5,1.0,1.0,1.0,259639,22,49,27,"[""5022812c"", ""ultrachat_473615"", ""answer_2e2085fa_1"", ""4f52229e"", ""1c177942_3""]","[""answer_2e2085fa_2"", ""answer_2e2085fa_1""]"
a3332713,multi-session,lfu,262144,5,1.0,1.0,1.0,259115,23,42,19,"[""answer_16ece55f_2"", ""answer_16ece55f_1"", ""3e59ee68_1"", ""67388dfc_2"", ""33994682_3""]","[""answer_16ece55f_2"", ""answer_16ece55f_1""]"
55241a1f,multi-session,lfu,262144,5,0.0,0.0,0.0,254353,26,49,23,"[""d117e2da"", ""sharegpt_TzwvePR_0"", ""2aeb1268"", ""aad254a6"", ""1bab001f""]","[""answer_fa08bf49_1"", ""answer_fa08bf49_2""]"
a08a253f,multi-session,lfu,262144,5,1.0,1.0,1.0,254647,26,53,27,"[""answer_47152166_1"", ""6e5130ed_2"", ""b1d9eb66_4"", ""4524c250_2"", ""answer_47152166_2""]","[""answer_47152166_2"", ""answer_47152166_1""]"
f0e564bc,multi-session,lfu,262144,5,1.0,1.0,1.0,261537,28,50,22,"[""answer_cfcf5340_2"", ""65ca99fb_2"", ""3b8f0d9d"", ""b41bfab1"", ""bc1f1051_1""]","[""answer_cfcf5340_1"", ""answer_cfcf5340_2""]"
078150f1,multi-session,lfu,262144,5,1.0,1.0,1.0,255985,22,46,23,"[""answer_254d8b09_2"", ""ultrachat_202549"", ""b27b0097_1"", ""46e4a8eb_1"", ""b18ba8d0_1""]","[""answer_254d8b09_1"", ""answer_254d8b09_2""]"
8cf4d046,multi-session,lfu,262144,5,1.0,1.0,1.0,261712,23,45,22,"[""answer_e2278b24_2"", ""sharegpt_WjpyexI_15"", ""918187b7_2"", ""c9489af0_2"", ""c36f4196""]","[""answer_e2278b24_1"", ""answer_e2278b24_2""]"
a346bb18,multi-session,lfu,262144,5,1.0,0.0,0.0,253636,26,49,23,"[""771ba1d5"", ""fd5448f0"", ""feb5f98a_1"", ""59e96888_1"", ""5a0d28f8_3""]","[""answer_4934b2d7_2"", ""answer_4934b2d7_1""]"
37f165cf,multi-session,lfu,262144,5,1.0,1.0,1.0,258874,22,45,23,"[""answer_6b9b2b1e_1"", ""cdcf791b_1"", ""37b19c82"", ""20b1b65f_2"", ""a41d46df""]","[""answer_6b9b2b1e_2"", ""answer_6b9b2b1e_1""]"
8e91e7d9,multi-session,lfu,262144,5,0.0,0.0,0.0,255590,24,47,23,"[""ultrachat_147574"", ""sharegpt_PZrBCF2_0"", ""c2381e1a_2"", ""sharegpt_8lpX5R7_19"", ""2f980ae0_2""]","[""answer_477ae455_1"", ""answer_477ae455_2""]"
87f22b4a,multi-session,lfu,262144,5,1.0,1.0,1.0,251736,26,47,21,"[""201d188a_3"", ""c4c504d2_6"", ""78413cce_1"", ""answer_f56e6152_1"", ""889076d6""]","[""answer_f56e6152_2"", ""answer_f56e6152_1""]"
e56a43b9,multi-session,lfu,262144,5,1.0,1.0,1.0,253913,25,45,20,"[""83e14506_2"", ""answer_430d0a87_2"", ""0eef411a_2"", ""b28cdea2"", ""1dd4d41c_2""]","[""answer_430d0a87_1"", ""answer_430d0a87_2""]"
efc3f7c2,multi-session,lfu,262144,5,1.0,1.0,1.0,258946,27,48,21,"[""bbdc7b0a"", ""answer_fc81d1a2_2"", ""answer_fc81d1a2_1"", ""ultrachat_552063"", ""1fd16470_3""]","[""answer_fc81d1a2_1"", ""answer_fc81d1a2_2""]"
21d02d0d,multi-session,lfu,262144,5,1.0,1.0,1.0,254317,24,47,23,"[""answer_2c637141_1"", ""eb8195a6_1"", ""06a39bb5_1"", ""ultrachat_71299"", ""sharegpt_0RDKk9A_0""]","[""answer_2c637141_2"", ""answer_2c637141_1""]"
2311e44b_abs,multi-session,lfu,262144,5,1.0,1.0,1.0,246091,27,49,22,"[""answer_bf633415_abs_2"", ""313404c6_2"", ""ultrachat_381190"", ""d9b42b21_1"", ""ultrachat_222374""]","[""answer_bf633415_abs_1"", ""answer_bf633415_abs_2""]"
6456829e_abs,multi-session,lfu,262144,5,1.0,1.0,1.0,261969,26,53,27,"[""answer_743f03a1_abs_2"", ""b61cc91b_2"", ""3d8d4828_2"", ""ultrachat_567580"", ""d20bb5aa_1""]","[""answer_743f03a1_abs_1"", ""answer_743f03a1_abs_2""]"
e5ba910e_abs,multi-session,lfu,262144,5,1.0,1.0,1.0,250496,25,48,23,"[""answer_e49ed9d3_abs_2"", ""0802c0ad_3"", ""8e8c87fe_1"", ""6339aa1d_2"", ""cd1f5147""]","[""answer_e49ed9d3_abs_1"", ""answer_e49ed9d3_abs_2""]"
a96c20ee_abs,multi-session,lfu,262144,5,1.0,1.0,1.0,248450,26,53,27,"[""answer_ef84b994_abs_2"", ""ultrachat_36312"", ""sharegpt_0OYTYWn_15"", ""1917d461"", ""fee68529_2""]","[""answer_ef84b994_abs_1"", ""answer_ef84b994_abs_2""]"
ba358f49_abs,multi-session,lfu,262144,5,1.0,0.0,0.0,254871,26,48,22,"[""1162611c"", ""30e58d0c_2"", ""9b3a7f2c_2"", ""30bbae12_1"", ""da8b7c2b""]","[""answer_cbd08e3c_abs_1"", ""answer_cbd08e3c_abs_2""]"
09ba9854_abs,multi-session,lfu,262144,5,1.0,1.0,1.0,249384,24,50,26,"[""answer_96c743d0_abs_2"", ""a50b0d73_2"", ""e4250940"", ""64460e9d_2"", ""85ca9420""]","[""answer_96c743d0_abs_1"", ""answer_96c743d0_abs_2""]"
gpt4_59149c77,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,255169,24,48,24,"[""answer_d00ba6d0_2"", ""9e2c2a6c_2"", ""9242fbe3_1"", ""0f5b1f8d"", ""c07ae000_2""]","[""answer_d00ba6d0_1"", ""answer_d00ba6d0_2""]"
gpt4_f49edff3,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,253460,23,47,24,"[""answer_3e9fce53_3"", ""7d33fcb4_1"", ""answer_3e9fce53_2"", ""dc7c53fa_4"", ""9f8fa5e4_2""]","[""answer_3e9fce53_1"", ""answer_3e9fce53_2"", ""answer_3e9fce53_3""]"
71017276,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260164,27,49,22,"[""answer_0b4a8adc_1"", ""sharegpt_tCLMKZY_0"", ""58ec258f_2"", ""10889cf0_1"", ""4d6927c2_2""]","[""answer_0b4a8adc_1""]"
b46e15ed,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,255410,22,46,24,"[""answer_4bfcc250_1"", ""answer_4bfcc250_2"", ""answer_4bfcc250_3"", ""aeab3296"", ""a410bab2_3""]","[""answer_4bfcc250_4"", ""answer_4bfcc250_3"", ""answer_4bfcc250_2"", ""answer_4bfcc250_1""]"
gpt4_fa19884c,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,249772,25,46,21,"[""answer_ff201786_2"", ""fee8e72a_5"", ""f4f4b504_2"", ""8e895867"", ""6414f676_2""]","[""answer_ff201786_1"", ""answer_ff201786_2""]"
0bc8ad92,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,253374,26,49,23,"[""answer_f4ea84fb_1"", ""f87fb137_1"", ""89c1cdfa_2"", ""881acf41_1"", ""be6f9404_2""]","[""answer_f4ea84fb_3"", ""answer_f4ea84fb_2"", ""answer_f4ea84fb_1""]"
af082822,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,261133,22,43,21,"[""cae65795_2"", ""b28990c8_7"", ""bc5827b5"", ""09c3d921"", ""6cf1848e_3""]","[""answer_b51b6115_1""]"
gpt4_4929293a,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,261254,24,44,20,"[""answer_add9b012_1"", ""e2304e5e_1"", ""78e40ca2_3"", ""c1e598cd_1"", ""ultrachat_512282""]","[""answer_add9b012_2"", ""answer_add9b012_1""]"
gpt4_b5700ca9,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,248373,25,52,27,"[""a53c7542_1"", ""33bdd89a_1"", ""12b34e79_1"", ""ultrachat_366301"", ""46a7f71a""]","[""answer_a17423e7_1""]"
9a707b81,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257272,30,54,24,"[""6862e478_2"", ""answer_dba89487_1"", ""4abbeb2a_2"", ""a8e24e22"", ""318048af_1""]","[""answer_dba89487_2"", ""answer_dba89487_1""]"
gpt4_1d4ab0c9,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,253943,26,53,27,"[""answer_febde667_2"", ""feb9e0c3_2"", ""4ff83df8"", ""sharegpt_6cz1Sq6_328"", ""2f50399c""]","[""answer_febde667_1"", ""answer_febde667_2""]"
gpt4_e072b769,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,255099,25,45,20,"[""5558a42e_1"", ""sharegpt_1VhiETr_37"", ""d3b71fa1"", ""f39f7655_1"", ""66d3fdb7_2""]","[""answer_c19bd2bf_1""]"
0db4c65d,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257659,23,44,21,"[""answer_b9e32ff8_2"", ""answer_b9e32ff8_1"", ""953d5a4b_1"", ""667465d6_1"", ""fde788fb_1""]","[""answer_b9e32ff8_1"", ""answer_b9e32ff8_2""]"
gpt4_1d80365e,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,261708,25,51,26,"[""answer_661b711f_2"", ""554b054e_2"", ""f7a61595_2"", ""ef0341d4_2"", ""dd5b2bd7_1""]","[""answer_661b711f_1"", ""answer_661b711f_2""]"
gpt4_7f6b06db,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,253805,30,52,22,"[""39c1bf6a"", ""d9ca4aca"", ""answer_5d8c99d3_2"", ""928890e4_3"", ""answer_5d8c99d3_3""]","[""answer_5d8c99d3_1"", ""answer_5d8c99d3_2"", ""answer_5d8c99d3_3""]"
gpt4_6dc9b45b,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,254137,29,48,19,"[""answer_c4df007f_1"", ""ultrachat_384387"", ""d8f48b0a"", ""ultrachat_355155"", ""a8fae4b8_1""]","[""answer_c4df007f_1""]"
gpt4_8279ba02,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,259264,23,47,24,"[""b909542d_1"", ""4f52229e"", ""953aaad5_5"", ""e1c807f9"", ""3a735bfa_1""]","[""answer_56521e65_1""]"
gpt4_18c2b244,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,253567,22,44,22,"[""answer_c862f65a_3"", ""answer_c862f65a_2"", ""answer_c862f65a_1"", ""aeb58d86_4"", ""ultrachat_503659""]","[""answer_c862f65a_2"", ""answer_c862f65a_3"", ""answer_c862f65a_1""]"
gpt4_a1b77f9c,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,254845,24,49,25,"[""answer_e9ad5914_3"", ""answer_e9ad5914_4"", ""answer_e9ad5914_6"", ""answer_e9ad5914_5"", ""answer_e9ad5914_1""]","[""answer_e9ad5914_1"", ""answer_e9ad5914_2"", ""answer_e9ad5914_3"", ""answer_e9ad5914_4"", ""answer_e9ad5914_5"", ""answer_e9ad5914_6""]"
gpt4_1916e0ea,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,257472,32,56,24,"[""280352e9"", ""d3fe25ff"", ""16c3be68_1"", ""f36d82f7"", ""7a36e820_2""]","[""answer_447052a5_2"", ""answer_447052a5_1""]"
gpt4_7a0daae1,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,260973,32,61,29,"[""8c68df0d_1"", ""7c08d74b_2"", ""2ff297a8_1"", ""facb94a8_3"", ""014a5d36""]","[""answer_4d5490f1_1"", ""answer_4d5490f1_2""]"
gpt4_468eb063,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,261575,26,44,18,"[""07954926_1"", ""sharegpt_8M7HcM3_11"", ""09599d45_3"", ""e60a93ff_2"", ""20c1d9fd""]","[""answer_9b09d95b_1""]"
gpt4_7abb270c,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,250313,28,48,20,"[""answer_7093d898_6"", ""5808284e"", ""ultrachat_560932"", ""05793e59_1"", ""087d2b0a_2""]","[""answer_7093d898_1"", ""answer_7093d898_2"", ""answer_7093d898_3"", ""answer_7093d898_4"", ""answer_7093d898_5"", ""answer_7093d898_6""]"
gpt4_1e4a8aeb,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260973,21,48,27,"[""answer_16bd5ea5_2"", ""f7838a91_1"", ""28621d6a_2"", ""ae0cd456"", ""36f8b380_1""]","[""answer_16bd5ea5_1"", ""answer_16bd5ea5_2""]"
gpt4_4fc4f797,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,254271,24,45,21,"[""answer_be07688f_2"", ""answer_be07688f_1"", ""bdcee74e_3"", ""8a0eed76_2"", ""08834bf2_1""]","[""answer_be07688f_1"", ""answer_be07688f_2""]"
4dfccbf7,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,261586,27,47,20,"[""answer_4bebc782_2"", ""answer_4bebc782_1"", ""sharegpt_Dcshjlv_0"", ""491ebc5d_2"", ""ultrachat_112548""]","[""answer_4bebc782_1"", ""answer_4bebc782_2""]"
gpt4_61e13b3c,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256617,26,48,22,"[""answer_e831a29f_1"", ""a6f2320f_2"", ""answer_e831a29f_2"", ""2b5c911e_3"", ""cc380119_3""]","[""answer_e831a29f_1"", ""answer_e831a29f_2""]"
gpt4_45189cb4,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,259537,25,45,20,"[""5c16fe0b_1"", ""dc3ee1d1_1"", ""c9d35c00_2"", ""ultrachat_307270"", ""sharegpt_AnH3ftB_0""]","[""answer_e6c20e52_3"", ""answer_e6c20e52_2"", ""answer_e6c20e52_1""]"
2ebe6c90,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,247952,24,43,19,"[""answer_c9d35c00_2"", ""9ccea2f0_2"", ""453d354e_1"", ""4d1b9b0d_4"", ""sharegpt_Y9mbtnD_0""]","[""answer_c9d35c00_1"", ""answer_c9d35c00_2""]"
gpt4_e061b84f,temporal-reasoning,lfu,262144,5,1.0,0.0,0.0,256612,23,46,23,"[""73bc3176_2"", ""539c2346_3"", ""0a6bf5e4_1"", ""11a8f823_1"", ""ultrachat_436674""]","[""answer_8c64ce25_2"", ""answer_8c64ce25_1"", ""answer_8c64ce25_3""]"
370a8ff4,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,259647,27,46,19,"[""answer_61d1be50_2"", ""11c0b1c5"", ""sharegpt_UbMVpdp_93"", ""312267b7_3"", ""sharegpt_JRQtEcd_115""]","[""answer_61d1be50_1"", ""answer_61d1be50_2""]"
gpt4_d6585ce8,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,251415,26,50,24,"[""answer_f999b05b_3"", ""answer_f999b05b_5"", ""c1e598cd_3"", ""dc0802a9_1"", ""0e193841_9""]","[""answer_f999b05b_1"", ""answer_f999b05b_4"", ""answer_f999b05b_2"", ""answer_f999b05b_5"", ""answer_f999b05b_3""]"
gpt4_4ef30696,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,248405,25,49,24,"[""answer_f964cea3_2"", ""69bd3d4a_1"", ""601d92fa_1"", ""8fa64936_2"", ""ultrachat_408140""]","[""answer_f964cea3_1"", ""answer_f964cea3_2""]"
gpt4_ec93e27f,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256607,27,47,20,"[""answer_e3aa84c4_1"", ""5a994ed3_2"", ""sharegpt_Sg0ctDe_14"", ""e2304e5e_1"", ""ultrachat_29858""]","[""answer_e3aa84c4_2"", ""answer_e3aa84c4_1""]"
6e984301,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,251054,24,50,26,"[""535ce50e_2"", ""answer_88841f26_1"", ""55c23a23_2"", ""answer_88841f26_2"", ""b38766c1_2""]","[""answer_88841f26_1"", ""answer_88841f26_2""]"
8077ef71,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,252549,25,47,22,"[""5365840b_1"", ""ultrachat_371864"", ""sharegpt_9EM9xb8_46"", ""7fa3c60f_1"", ""12cff183_2""]","[""answer_0dd54b7c_1""]"
gpt4_f420262c,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257865,24,47,23,"[""answer_d8a1af6b_4"", ""answer_d8a1af6b_3"", ""answer_d8a1af6b_5"", ""answer_d8a1af6b_2"", ""b372c1e4_1""]","[""answer_d8a1af6b_1"", ""answer_d8a1af6b_2"", ""answer_d8a1af6b_3"", ""answer_d8a1af6b_4"", ""answer_d8a1af6b_5""]"
gpt4_8e165409,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,261689,24,47,23,"[""answer_d97db962_2"", ""4c2bd0fe_2"", ""09599d45_1"", ""212ce1f4_2"", ""4c9f6bf5_2""]","[""answer_d97db962_1"", ""answer_d97db962_2""]"
gpt4_74aed68e,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,254561,23,45,22,"[""answer_aed8cf17_2"", ""25b3e36c_2"", ""69a9211c_1"", ""470f29c0_1"", ""e7cc239c_1""]","[""answer_aed8cf17_1"", ""answer_aed8cf17_2""]"
bcbe585f,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,259696,26,48,22,"[""a158b7e7"", ""a98ff421_4"", ""8166673a"", ""sharegpt_WXCvFir_31"", ""b5f561f5_1""]","[""answer_43ba3965_1""]"
gpt4_21adecb5,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,247009,22,52,30,"[""answer_1e2369c9_2"", ""6c574737_2"", ""2c7fcfe3_1"", ""666d4c9e"", ""8f589040_1""]","[""answer_1e2369c9_1"", ""answer_1e2369c9_2""]"
5e1b23de,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,254026,26,45,19,"[""ultrachat_153798"", ""ultrachat_372312"", ""ultrachat_353452"", ""d53c8621_1"", ""7ff028d8_2""]","[""answer_c18d480b_1""]"
gpt4_98f46fc6,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,259857,25,49,24,"[""sharegpt_rnL5VQO_0"", ""ultrachat_45511"", ""f5f1ff92_1"", ""b880e5aa_1"", ""28897044""]","[""answer_5850de18_2"", ""answer_5850de18_1""]"
gpt4_af6db32f,temporal-reasoning,lfu,262144,5,1.0,0.0,0.0,257317,20,42,22,"[""aee13015_6"", ""e0b8c937_1"", ""ec1b557a_1"", ""ultrachat_552923"", ""b7c70f28_3""]","[""answer_184c8f56_1""]"
eac54adc,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,248399,23,46,23,"[""answer_0d4d0347_2"", ""b40f0a7a"", ""ae051325_3"", ""32fc393b_2"", ""sharegpt_KzDwaf1_253""]","[""answer_0d4d0347_1"", ""answer_0d4d0347_2""]"
gpt4_7ddcf75f,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,251102,26,47,21,"[""07e6a3bd_1"", ""sharegpt_ZUxBndS_26"", ""10541a2c_1"", ""9283c152"", ""01d4b26b_1""]","[""answer_ad8a76cb_1""]"
gpt4_a2d1d1f6,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,247524,24,44,20,"[""2c31d8be_3"", ""a21f3697_3"", ""sharegpt_gI1U1eK_4"", ""ultrachat_575969"", ""894dd0c2_3""]","[""answer_f6d6e33f_1""]"
gpt4_85da3956,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,252155,23,53,30,"[""fcc7fe77_2"", ""sharegpt_h1UXagU_1"", ""97f8a545_2"", ""sharegpt_benxw0S_9"", ""6c184bde_2""]","[""answer_581ab834_1""]"
gpt4_b0863698,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,255341,20,42,22,"[""answer_550bb2d1_1"", ""4a79d078_2"", ""5b014f9b_1"", ""91e581ad_3"", ""554b054e_2""]","[""answer_550bb2d1_1""]"
gpt4_68e94287,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,253579,24,50,26,"[""60876def_1"", ""bda611f6_2"", ""64460e9d_1"", ""sharegpt_XzAEFL4_0"", ""9f3480cf_1""]","[""answer_9793daa3_2"", ""answer_9793daa3_1""]"
gpt4_e414231e,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,254908,24,46,22,"[""answer_e28c1f0d_2"", ""9f8fc173_3"", ""39303018_1"", ""c87e6c56"", ""1bab001f""]","[""answer_e28c1f0d_1"", ""answer_e28c1f0d_2""]"
gpt4_7ca326fa,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,261574,29,54,25,"[""answer_cf021b36_3"", ""b8fa1517"", ""sharegpt_7SCdbX2_0"", ""16d79242_1"", ""1301fbd1""]","[""answer_cf021b36_1"", ""answer_cf021b36_2"", ""answer_cf021b36_3""]"
gpt4_7bc6cf22,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,246363,24,48,24,"[""39566615_1"", ""ultrachat_465755"", ""70b9616e"", ""225f3ed6_2"", ""3e43bf49_1""]","[""answer_e22d6aef_1""]"
2ebe6c92,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,253729,24,48,24,"[""answer_c9d35c00_2"", ""54c5a89c_1"", ""84048eba_5"", ""9f8bdd23_2"", ""d9e023f2_2""]","[""answer_c9d35c00_1"", ""answer_c9d35c00_2""]"
gpt4_e061b84g,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260149,33,58,25,"[""ce584ba0"", ""9dac9e37_1"", ""ae15e8b6_1"", ""68705467_1"", ""answer_8c64ce26_3""]","[""answer_8c64ce26_2"", ""answer_8c64ce26_1"", ""answer_8c64ce26_3""]"
71017277,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,260769,28,51,23,"[""answer_0b4a8adc_1"", ""e5b86922_1"", ""e64f9553_1"", ""ultrachat_542251"", ""0320f558_1""]","[""answer_0b4a8adc_1""]"
b46e15ee,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,257393,23,42,19,"[""answer_4bfcc251_1"", ""answer_4bfcc251_2"", ""918c4788_1"", ""989ad9e6_3"", ""sharegpt_1VhiETr_37""]","[""answer_4bfcc251_4"", ""answer_4bfcc251_3"", ""answer_4bfcc251_2"", ""answer_4bfcc251_1""]"
gpt4_d6585ce9,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,258548,25,42,17,"[""17d91635_2"", ""a0201607_2"", ""b3763b6b_1"", ""a7aed4cc_2"", ""d8e33f5c_abs_1""]","[""answer_f999b05c_1"", ""answer_f999b05c_4"", ""answer_f999b05c_2"", ""answer_f999b05c_5"", ""answer_f999b05c_3""]"
gpt4_1e4a8aec,temporal-reasoning,lfu,262144,5,1.0,0.0,0.0,255409,30,50,20,"[""4c8455cb_2"", ""a8086137"", ""b34a52aa_3"", ""e675c69a_1"", ""636e0e32_2""]","[""answer_16bd5ea6_1"", ""answer_16bd5ea6_2""]"
gpt4_f420262d,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,256710,23,43,20,"[""answer_d8a1af6c_5"", ""1032cbcf_1"", ""answer_d8a1af6c_3"", ""c391d96b_2"", ""answer_d8a1af6c_4""]","[""answer_d8a1af6c_1"", ""answer_d8a1af6c_2"", ""answer_d8a1af6c_5"", ""answer_d8a1af6c_4"", ""answer_d8a1af6c_3""]"
gpt4_59149c78,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,255604,25,51,26,"[""answer_d00ba6d1_2"", ""sharegpt_GI6737T_2"", ""a8ac3d1d_1"", ""ultrachat_511575"", ""765ce8a7_2""]","[""answer_d00ba6d1_1"", ""answer_d00ba6d1_2""]"
gpt4_e414231f,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,259021,23,46,23,"[""answer_e28c1f0e_1"", ""78ef59d0_1"", ""07a26dfa_5"", ""deb5bb60"", ""answer_e28c1f0e_2""]","[""answer_e28c1f0e_1"", ""answer_e28c1f0e_2""]"
gpt4_4929293b,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,253464,22,49,26,"[""sharegpt_KFhIUCO_0"", ""answer_add9b013_1"", ""cceffff7"", ""b4ed7223_3"", ""7fa98614_1""]","[""answer_add9b013_2"", ""answer_add9b013_1""]"
gpt4_468eb064,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,249859,26,48,22,"[""sharegpt_0PLBHdX_15"", ""dff89d9d_1"", ""ultrachat_337251"", ""ultrachat_50563"", ""1e5bd28d_2""]","[""answer_9b09d95b_1""]"
gpt4_fa19884d,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,259219,25,50,25,"[""answer_ff201787_2"", ""answer_ff201787_1"", ""f7a61595_3"", ""8f8f2ced_1"", ""55da3cbf_2""]","[""answer_ff201787_1"", ""answer_ff201787_2""]"
9a707b82,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,254013,30,53,23,"[""8e78fa70_1"", ""e72739cd_1"", ""d33dbfd5_2"", ""09e97c6f_2"", ""7966888b_2""]","[""answer_dba89488_2"", ""answer_dba89488_1""]"
eac54add,temporal-reasoning,lfu,262144,5,1.0,0.0,0.0,257039,23,43,20,"[""2ea6fda4_1"", ""7966888b_2"", ""390f1af3"", ""8f2e0a53_2"", ""577da76d_2""]","[""answer_0d4d0348_1"", ""answer_0d4d0348_2""]"
4dfccbf8,temporal-reasoning,lfu,262144,5,1.0,1.0,1.0,261505,22,43,21,"[""answer_4bebc783_1"", ""b4f63a70_3"", ""answer_4bebc783_2"", ""0943dee1"", ""1bc87711_1""]","[""answer_4bebc783_1"", ""answer_4bebc783_2""]"
0bc8ad93,temporal-reasoning,lfu,262144,5,0.0,0.0,0.0,254812,26,47,21,"[""sharegpt_HOO59Ue_99"", ""d59d1a8d_1"", ""37141183"", ""ultrachat_104440"", ""ultrachat_260376""]","[""answer_f4ea84fc_3"", ""answer_f4ea84fc_2"", ""answer_f4ea84fc_1""]"
