question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
60159905,multi-session,lru,81920,5,0.0,0.0,0.0,79464,8,44,36,"[""d5f4d9fa_2"", ""73672837_1"", ""c351fa3b_1"", ""ultrachat_506147"", ""ultrachat_434797""]","[""answer_75eca223_2"", ""answer_75eca223_1""]"
ef9cf60a,multi-session,lru,81920,5,1.0,1.0,1.0,70125,8,54,46,"[""answer_87e3a1cb_2"", ""sharegpt_2Qru46f_0"", ""18077b0b"", ""sharegpt_mvtmr4e_19"", ""ultrachat_58504""]","[""answer_87e3a1cb_1"", ""answer_87e3a1cb_2""]"
73d42213,multi-session,lru,81920,5,1.0,1.0,1.0,72729,7,49,42,"[""sharegpt_ab6IEma_0"", ""answer_1881e7db_2"", ""ultrachat_24747"", ""3cb41ab8_1"", ""sharegpt_ZmDJxcL_0""]","[""answer_1881e7db_1"", ""answer_1881e7db_2""]"
bc149d6b,multi-session,lru,81920,5,0.0,0.0,0.0,75587,7,46,39,"[""1b474144"", ""sharegpt_1sxNkyQ_41"", ""85143e6b_2"", ""ultrachat_377117"", ""sharegpt_ErOTMZ3_171""]","[""answer_92147866_1"", ""answer_92147866_2""]"
099778bb,multi-session,lru,81920,5,1.0,1.0,1.0,79404,8,46,38,"[""answer_80d6d664_1"", ""sharegpt_PfWEdyJ_0"", ""sharegpt_1dQ2mgC_0"", ""6550181f"", ""ultrachat_475941""]","[""answer_80d6d664_2"", ""answer_80d6d664_1""]"
09ba9854,multi-session,lru,81920,5,0.0,0.0,0.0,69276,7,44,37,"[""ae32e467_2"", ""a65ae9ff"", ""8c63238e"", ""sharegpt_5VJgfsF_0"", ""ultrachat_362951""]","[""answer_96c743d0_2"", ""answer_96c743d0_1""]"
d6062bb9,multi-session,lru,81920,5,0.0,0.0,0.0,73501,7,50,43,"[""caa00337_2"", ""f7644391_2"", ""59c704ad_2"", ""1881e7db_1"", ""ultrachat_414929""]","[""answer_23f3a657_2"", ""answer_23f3a657_1""]"
157a136e,multi-session,lru,81920,5,1.0,1.0,1.0,74464,6,47,41,"[""da485e66"", ""b1636b2f_3"", ""answer_8de18468_1"", ""ultrachat_264419"", ""sharegpt_qqo6qRj_0""]","[""answer_8de18468_2"", ""answer_8de18468_1""]"
c18a7dc8,multi-session,lru,81920,5,0.0,0.0,0.0,71880,6,49,43,"[""ultrachat_473615"", ""4f52229e"", ""4ea4f02f_1"", ""ultrachat_231462"", ""ultrachat_301566""]","[""answer_2e2085fa_2"", ""answer_2e2085fa_1""]"
a3332713,multi-session,lru,81920,5,0.0,0.0,0.0,81245,5,42,37,"[""33994682_3"", ""ef2400e0_1"", ""202c6329_1"", ""9f3480cf_1"", ""ad611725_1""]","[""answer_16ece55f_2"", ""answer_16ece55f_1""]"
55241a1f,multi-session,lru,81920,5,0.0,0.0,0.0,67620,6,49,43,"[""sharegpt_TzwvePR_0"", ""aad254a6"", ""sharegpt_IuLT3VI_9"", ""1d105d8d"", ""ultrachat_49907""]","[""answer_fa08bf49_1"", ""answer_fa08bf49_2""]"
a08a253f,multi-session,lru,81920,5,0.0,0.0,0.0,77774,9,53,44,"[""6e5130ed_2"", ""ultrachat_75623"", ""sharegpt_VNGQOXw_0"", ""ultrachat_329610"", ""27e2f320_2""]","[""answer_47152166_2"", ""answer_47152166_1""]"
f0e564bc,multi-session,lru,81920,5,0.0,0.0,0.0,73617,7,50,43,"[""65ca99fb_2"", ""3b8f0d9d"", ""ultrachat_6873"", ""sharegpt_3hCiKrk_0"", ""932a97c6""]","[""answer_cfcf5340_1"", ""answer_cfcf5340_2""]"
078150f1,multi-session,lru,81920,5,0.0,0.0,0.0,67328,6,46,40,"[""b27b0097_1"", ""4374f9a6_4"", ""203a48bb_1"", ""ultrachat_276164"", ""ultrachat_371146""]","[""answer_254d8b09_1"", ""answer_254d8b09_2""]"
8cf4d046,multi-session,lru,81920,5,1.0,1.0,1.0,79947,8,45,37,"[""answer_e2278b24_2"", ""sharegpt_WjpyexI_15"", ""918187b7_2"", ""c9489af0_2"", ""ultrachat_253134""]","[""answer_e2278b24_1"", ""answer_e2278b24_2""]"
a346bb18,multi-session,lru,81920,5,0.0,0.0,0.0,70729,5,49,44,"[""771ba1d5"", ""feb5f98a_1"", ""59e96888_1"", ""ultrachat_300801"", ""e5713180_1""]","[""answer_4934b2d7_2"", ""answer_4934b2d7_1""]"
37f165cf,multi-session,lru,81920,5,0.0,0.0,0.0,79829,7,45,38,"[""cdcf791b_1"", ""37b19c82"", ""21c39d8e"", ""ee7f5084_4"", ""ultrachat_382018""]","[""answer_6b9b2b1e_2"", ""answer_6b9b2b1e_1""]"
8e91e7d9,multi-session,lru,81920,5,0.0,0.0,0.0,67933,7,47,40,"[""c2381e1a_2"", ""sharegpt_8lpX5R7_19"", ""2f980ae0_2"", ""4f8caea3_2"", ""ultrachat_339024""]","[""answer_477ae455_1"", ""answer_477ae455_2""]"
87f22b4a,multi-session,lru,81920,5,0.0,0.0,0.0,79440,8,47,39,"[""201d188a_3"", ""c4c504d2_6"", ""31db09d5"", ""sharegpt_4Wjx3pH_0"", ""ultrachat_410017""]","[""answer_f56e6152_2"", ""answer_f56e6152_1""]"
e56a43b9,multi-session,lru,81920,5,0.0,0.0,0.0,76547,8,45,37,"[""83e14506_2"", ""b28cdea2"", ""f684ac4c_3"", ""sharegpt_B5inM4s_17"", ""ultrachat_245457""]","[""answer_430d0a87_1"", ""answer_430d0a87_2""]"
efc3f7c2,multi-session,lru,81920,5,1.0,1.0,1.0,73804,9,48,39,"[""bbdc7b0a"", ""answer_fc81d1a2_2"", ""ultrachat_273019"", ""sharegpt_MD0BL69_99"", ""f79bf34e""]","[""answer_fc81d1a2_1"", ""answer_fc81d1a2_2""]"
21d02d0d,multi-session,lru,81920,5,0.0,0.0,0.0,72607,9,47,38,"[""eb8195a6_1"", ""ultrachat_154679"", ""ultrachat_287713"", ""ultrachat_417352"", ""71dc2037_2""]","[""answer_2c637141_2"", ""answer_2c637141_1""]"
2311e44b_abs,multi-session,lru,81920,5,1.0,1.0,1.0,67662,8,49,41,"[""answer_bf633415_abs_2"", ""ultrachat_222374"", ""e9e9027c_2"", ""fd418106_2"", ""sharegpt_MXm09E5_0""]","[""answer_bf633415_abs_1"", ""answer_bf633415_abs_2""]"
6456829e_abs,multi-session,lru,81920,5,1.0,1.0,1.0,81885,9,53,44,"[""answer_743f03a1_abs_2"", ""ultrachat_567580"", ""ultrachat_143450"", ""ultrachat_562061"", ""ultrachat_76504""]","[""answer_743f03a1_abs_1"", ""answer_743f03a1_abs_2""]"
e5ba910e_abs,multi-session,lru,81920,5,1.0,1.0,1.0,73426,8,48,40,"[""answer_e49ed9d3_abs_2"", ""0802c0ad_3"", ""8e8c87fe_1"", ""ultrachat_8563"", ""ultrachat_29863""]","[""answer_e49ed9d3_abs_1"", ""answer_e49ed9d3_abs_2""]"
a96c20ee_abs,multi-session,lru,81920,5,1.0,1.0,1.0,75481,9,53,44,"[""answer_ef84b994_abs_2"", ""ultrachat_36312"", ""sharegpt_0OYTYWn_15"", ""ultrachat_231397"", ""sharegpt_WfPrQcG_0""]","[""answer_ef84b994_abs_1"", ""answer_ef84b994_abs_2""]"
ba358f49_abs,multi-session,lru,81920,5,0.0,0.0,0.0,72547,7,48,41,"[""9b3a7f2c_2"", ""sharegpt_ijZ2Bps_0"", ""ultrachat_462165"", ""2bd23659_2"", ""0394b98f""]","[""answer_cbd08e3c_abs_1"", ""answer_cbd08e3c_abs_2""]"
09ba9854_abs,multi-session,lru,81920,5,0.0,0.0,0.0,77081,8,50,42,"[""64460e9d_2"", ""9beab022_1"", ""688246d1"", ""sharegpt_EdS4P9F_0"", ""sharegpt_AsFu2tY_0""]","[""answer_96c743d0_abs_1"", ""answer_96c743d0_abs_2""]"
gpt4_59149c77,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,73422,7,48,41,"[""0f5b1f8d"", ""54a05e72_2"", ""ultrachat_318178"", ""5f9dd782"", ""sharegpt_WJ7F2cN_0""]","[""answer_d00ba6d0_1"", ""answer_d00ba6d0_2""]"
gpt4_f49edff3,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,80129,6,47,41,"[""answer_3e9fce53_3"", ""dc7c53fa_4"", ""9f8fa5e4_2"", ""8e226a86"", ""5ed144a4""]","[""answer_3e9fce53_1"", ""answer_3e9fce53_2"", ""answer_3e9fce53_3""]"
71017276,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,67718,8,49,41,"[""answer_0b4a8adc_1"", ""sharegpt_tCLMKZY_0"", ""sharegpt_qevDNvo_0"", ""398f23e7"", ""5ace29d7_2""]","[""answer_0b4a8adc_1""]"
b46e15ed,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,78966,7,46,39,"[""answer_4bfcc250_1"", ""answer_4bfcc250_2"", ""aeab3296"", ""519ffeb1"", ""ultrachat_520419""]","[""answer_4bfcc250_4"", ""answer_4bfcc250_3"", ""answer_4bfcc250_2"", ""answer_4bfcc250_1""]"
gpt4_fa19884c,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,71189,6,46,40,"[""fee8e72a_5"", ""7ea7741b_2"", ""e8de3056_2"", ""4d408e9d"", ""ultrachat_465862""]","[""answer_ff201786_1"", ""answer_ff201786_2""]"
0bc8ad92,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,70467,7,49,42,"[""881acf41_1"", ""sharegpt_vClQxDr_21"", ""sharegpt_Le7CqkS_0"", ""a268827b_2"", ""01f1e64a_5""]","[""answer_f4ea84fb_3"", ""answer_f4ea84fb_2"", ""answer_f4ea84fb_1""]"
af082822,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,66993,8,43,35,"[""09c3d921"", ""1dfef591_2"", ""1fcb4134_2"", ""ultrachat_361071"", ""ultrachat_396809""]","[""answer_b51b6115_1""]"
gpt4_4929293a,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,79262,7,44,37,"[""78e40ca2_3"", ""b73a4d04_1"", ""ultrachat_139245"", ""1126be1e_2"", ""ultrachat_127833""]","[""answer_add9b012_2"", ""answer_add9b012_1""]"
gpt4_b5700ca9,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,80249,8,52,44,"[""a53c7542_1"", ""ultrachat_366301"", ""ultrachat_46958"", ""ultrachat_269037"", ""65698aa9_7""]","[""answer_a17423e7_1""]"
9a707b81,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,73011,7,54,47,"[""6862e478_2"", ""4abbeb2a_2"", ""5dff2532_3"", ""ultrachat_242992"", ""sharegpt_07OY96u_27""]","[""answer_dba89487_2"", ""answer_dba89487_1""]"
gpt4_1d4ab0c9,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,71895,6,53,47,"[""7257bd15_1"", ""ultrachat_201007"", ""e2a9a5fc_2"", ""70dc7d08_2"", ""1a7cc2ef""]","[""answer_febde667_1"", ""answer_febde667_2""]"
gpt4_e072b769,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,80470,7,45,38,"[""5558a42e_1"", ""sharegpt_1VhiETr_37"", ""07630d27_2"", ""fa3c1896"", ""sharegpt_WVYlg4p_0""]","[""answer_c19bd2bf_1""]"
0db4c65d,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,74122,7,44,37,"[""answer_b9e32ff8_2"", ""fde788fb_1"", ""sharegpt_6sDqw6L_0"", ""3e141671"", ""6461402b""]","[""answer_b9e32ff8_1"", ""answer_b9e32ff8_2""]"
gpt4_1d80365e,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,66558,7,51,44,"[""ef0341d4_2"", ""dd5b2bd7_1"", ""c65042d7_3"", ""ultrachat_174546"", ""dc53bce5""]","[""answer_661b711f_1"", ""answer_661b711f_2""]"
gpt4_7f6b06db,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,74423,9,52,43,"[""39c1bf6a"", ""answer_5d8c99d3_3"", ""sharegpt_t5P7b1R_17"", ""sharegpt_gPFzM9v_153"", ""ultrachat_483621""]","[""answer_5d8c99d3_1"", ""answer_5d8c99d3_2"", ""answer_5d8c99d3_3""]"
gpt4_6dc9b45b,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,81627,11,48,37,"[""answer_c4df007f_1"", ""d8f48b0a"", ""a8fae4b8_1"", ""ultrachat_384959"", ""ultrachat_56765""]","[""answer_c4df007f_1""]"
gpt4_8279ba02,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,74769,7,47,40,"[""fd26f9f4_1"", ""1a037873_2"", ""1af2c0fb_2"", ""67d1de46_2"", ""sharegpt_uh8yJR0_0""]","[""answer_56521e65_1""]"
gpt4_18c2b244,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,76616,5,44,39,"[""1961100c_2"", ""746ae854_2"", ""d8e33f5c_2"", ""a6426788_1"", ""ultrachat_242238""]","[""answer_c862f65a_2"", ""answer_c862f65a_3"", ""answer_c862f65a_1""]"
gpt4_a1b77f9c,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,81020,9,49,40,"[""answer_e9ad5914_6"", ""answer_e9ad5914_5"", ""199a5225_1"", ""ultrachat_31232"", ""ultrachat_44226""]","[""answer_e9ad5914_1"", ""answer_e9ad5914_2"", ""answer_e9ad5914_3"", ""answer_e9ad5914_4"", ""answer_e9ad5914_5"", ""answer_e9ad5914_6""]"
gpt4_1916e0ea,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,68951,7,56,49,"[""16c3be68_1"", ""ultrachat_306167"", ""c2c11c8c_1"", ""ultrachat_526466"", ""20dbd145_1""]","[""answer_447052a5_2"", ""answer_447052a5_1""]"
gpt4_7a0daae1,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,77660,10,61,51,"[""7c08d74b_2"", ""2ff297a8_1"", ""facb94a8_3"", ""88088faf"", ""sharegpt_XcNl3it_0""]","[""answer_4d5490f1_1"", ""answer_4d5490f1_2""]"
gpt4_468eb063,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,70493,7,44,37,"[""07954926_1"", ""sharegpt_8M7HcM3_11"", ""20c1d9fd"", ""c6a2e4cc"", ""ultrachat_323343""]","[""answer_9b09d95b_1""]"
gpt4_7abb270c,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,68051,7,48,41,"[""answer_7093d898_6"", ""5808284e"", ""ultrachat_560932"", ""087d2b0a_2"", ""sharegpt_5tdvozz_0""]","[""answer_7093d898_1"", ""answer_7093d898_2"", ""answer_7093d898_3"", ""answer_7093d898_4"", ""answer_7093d898_5"", ""answer_7093d898_6""]"
gpt4_1e4a8aeb,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,76294,5,48,43,"[""33dff20c_1"", ""ultrachat_239720"", ""sharegpt_Jbkf4Dw_0"", ""ultrachat_462090"", ""ultrachat_86404""]","[""answer_16bd5ea5_1"", ""answer_16bd5ea5_2""]"
gpt4_4fc4f797,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,74333,9,45,36,"[""bdcee74e_3"", ""b6bc5b09_1"", ""c44958f3_1"", ""661e2cf8_2"", ""ultrachat_472595""]","[""answer_be07688f_1"", ""answer_be07688f_2""]"
4dfccbf7,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,73350,8,47,39,"[""sharegpt_Dcshjlv_0"", ""491ebc5d_2"", ""c9b8ea31_2"", ""32c4c45e"", ""ultrachat_373047""]","[""answer_4bebc782_1"", ""answer_4bebc782_2""]"
gpt4_61e13b3c,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,74397,5,48,43,"[""answer_e831a29f_2"", ""ec251945_1"", ""sharegpt_uD7CBng_4"", ""8e10bf6b_1"", ""e9f4f027_4""]","[""answer_e831a29f_1"", ""answer_e831a29f_2""]"
gpt4_45189cb4,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,71089,7,45,38,"[""c9d35c00_2"", ""22452c22"", ""2756ca19_2"", ""sharegpt_3c40Yj7_0"", ""ultrachat_561760""]","[""answer_e6c20e52_3"", ""answer_e6c20e52_2"", ""answer_e6c20e52_1""]"
2ebe6c90,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,65252,6,43,37,"[""453d354e_1"", ""sharegpt_WddI4by_0"", ""ee82ed2c_1"", ""ultrachat_68168"", ""ultrachat_243955""]","[""answer_c9d35c00_1"", ""answer_c9d35c00_2""]"
gpt4_e061b84f,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,79606,9,46,37,"[""0a6bf5e4_1"", ""ultrachat_436674"", ""77dd7700"", ""2aee3e70"", ""sharegpt_E3FiZj3_62""]","[""answer_8c64ce25_2"", ""answer_8c64ce25_1"", ""answer_8c64ce25_3""]"
370a8ff4,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,78353,7,46,39,"[""answer_61d1be50_2"", ""sharegpt_UbMVpdp_93"", ""312267b7_3"", ""ultrachat_26182"", ""sharegpt_iPtGMPH_0""]","[""answer_61d1be50_1"", ""answer_61d1be50_2""]"
gpt4_d6585ce8,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,75102,8,50,42,"[""answer_f999b05b_3"", ""0e193841_9"", ""ultrachat_159656"", ""6ccd9245_2"", ""5d4010bd""]","[""answer_f999b05b_1"", ""answer_f999b05b_4"", ""answer_f999b05b_2"", ""answer_f999b05b_5"", ""answer_f999b05b_3""]"
gpt4_4ef30696,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,74168,7,49,42,"[""601d92fa_1"", ""2d21f921"", ""0c0f2449_2"", ""ultrachat_62113"", ""ad3d0815_2""]","[""answer_f964cea3_1"", ""answer_f964cea3_2""]"
gpt4_ec93e27f,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,79640,9,47,38,"[""23f3a657_2"", ""ultrachat_401609"", ""ultrachat_133145"", ""5987f435_2"", ""7d1de770_2""]","[""answer_e3aa84c4_2"", ""answer_e3aa84c4_1""]"
6e984301,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,68192,6,50,44,"[""535ce50e_2"", ""answer_88841f26_2"", ""93bed3d8_2"", ""sharegpt_D4J7evr_9"", ""sharegpt_gVjorGx_0""]","[""answer_88841f26_1"", ""answer_88841f26_2""]"
8077ef71,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,72347,9,47,38,"[""ultrachat_371864"", ""sharegpt_9EM9xb8_46"", ""60ad95cb_1"", ""9aa28c49"", ""sharegpt_hoQsVGz_51""]","[""answer_0dd54b7c_1""]"
gpt4_f420262c,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,79650,6,47,41,"[""answer_d8a1af6b_4"", ""answer_d8a1af6b_5"", ""b372c1e4_1"", ""sharegpt_0BZVqwW_0"", ""dbf644b3_1""]","[""answer_d8a1af6b_1"", ""answer_d8a1af6b_2"", ""answer_d8a1af6b_3"", ""answer_d8a1af6b_4"", ""answer_d8a1af6b_5""]"
gpt4_8e165409,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,80562,8,47,39,"[""09599d45_1"", ""4c9f6bf5_2"", ""0c6c9f4d"", ""0cd57281_1"", ""ultrachat_106695""]","[""answer_d97db962_1"", ""answer_d97db962_2""]"
gpt4_74aed68e,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,74451,7,45,38,"[""470f29c0_1"", ""a4e89c45"", ""sharegpt_O3FeoHQ_153"", ""sharegpt_uh8yJR0_0"", ""3a4012a5_4""]","[""answer_aed8cf17_1"", ""answer_aed8cf17_2""]"
bcbe585f,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,78061,5,48,43,"[""a98ff421_4"", ""5edfe253_1"", ""d8a1af6c_5"", ""896162a2"", ""sharegpt_BFODaKW_0""]","[""answer_43ba3965_1""]"
gpt4_21adecb5,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,76230,7,52,45,"[""6c574737_2"", ""8f589040_1"", ""643434fd_1"", ""sharegpt_nYm6DYP_0"", ""0e1aa315_3""]","[""answer_1e2369c9_1"", ""answer_1e2369c9_2""]"
5e1b23de,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,76973,8,45,37,"[""ultrachat_153798"", ""ultrachat_353452"", ""040615bc_1"", ""sharegpt_FYqt26U_0"", ""3acb50ef_2""]","[""answer_c18d480b_1""]"
gpt4_98f46fc6,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,76940,7,49,42,"[""sharegpt_rnL5VQO_0"", ""05594106_2"", ""f7796d96_1"", ""2640383e"", ""sharegpt_6VqlSoL_127""]","[""answer_5850de18_2"", ""answer_5850de18_1""]"
gpt4_af6db32f,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,68952,5,42,37,"[""ultrachat_552923"", ""b7c70f28_3"", ""b283f9eb_2"", ""answer_184c8f56_1"", ""1ae05eb8_2""]","[""answer_184c8f56_1""]"
eac54adc,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,72126,7,46,39,"[""d6b17438_1"", ""sharegpt_Jm8wWJN_0"", ""9282ea7c_2"", ""sharegpt_z88NqeI_0"", ""sharegpt_P5L0ISm_74""]","[""answer_0d4d0347_1"", ""answer_0d4d0347_2""]"
gpt4_7ddcf75f,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,74551,9,47,38,"[""sharegpt_ZUxBndS_26"", ""10541a2c_1"", ""9283c152"", ""sharegpt_QN4eGZf_70"", ""ultrachat_400915""]","[""answer_ad8a76cb_1""]"
gpt4_a2d1d1f6,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,81304,10,44,34,"[""sharegpt_gI1U1eK_4"", ""ultrachat_575969"", ""0c54cecf_1"", ""68645973_1"", ""ultrachat_224894""]","[""answer_f6d6e33f_1""]"
gpt4_85da3956,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,72809,6,53,47,"[""6c184bde_2"", ""3b611a92"", ""2fd445a2_4"", ""sharegpt_hHGVWPU_4"", ""a7c62fd2_2""]","[""answer_581ab834_1""]"
gpt4_b0863698,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,80235,5,42,37,"[""answer_550bb2d1_1"", ""5b014f9b_1"", ""005ec7cf_1"", ""70dc7d08_abs_1"", ""05b64314_2""]","[""answer_550bb2d1_1""]"
gpt4_68e94287,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,79416,7,50,43,"[""363f7d1a_2"", ""afc64a5c_1"", ""ultrachat_170510"", ""dd5991c1"", ""de3f61ee_1""]","[""answer_9793daa3_2"", ""answer_9793daa3_1""]"
gpt4_e414231e,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,73291,7,46,39,"[""1bab001f"", ""1980bbfa_3"", ""aee32463_1"", ""3f787a78_1"", ""sharegpt_VWLhnI8_0""]","[""answer_e28c1f0d_1"", ""answer_e28c1f0d_2""]"
gpt4_7ca326fa,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,77079,11,54,43,"[""answer_cf021b36_3"", ""sharegpt_DmPeLv9_0"", ""5429e768_1"", ""cb289226_2"", ""ultrachat_133269""]","[""answer_cf021b36_1"", ""answer_cf021b36_2"", ""answer_cf021b36_3""]"
gpt4_7bc6cf22,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,79747,8,48,40,"[""9f793d6f_3"", ""ultrachat_64506"", ""b1d9eb66_3"", ""ultrachat_441529"", ""sharegpt_yzmMl34_0""]","[""answer_e22d6aef_1""]"
2ebe6c92,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,77200,7,48,41,"[""answer_c9d35c00_2"", ""9f8bdd23_2"", ""1ba79ea8_1"", ""fb12b750_2"", ""8c2de44c""]","[""answer_c9d35c00_1"", ""answer_c9d35c00_2""]"
gpt4_e061b84g,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,81766,11,58,47,"[""ce584ba0"", ""ae15e8b6_1"", ""ultrachat_213300"", ""de43030f_1"", ""sharegpt_sDwO1bp_35""]","[""answer_8c64ce26_2"", ""answer_8c64ce26_1"", ""answer_8c64ce26_3""]"
71017277,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,67656,7,51,44,"[""e5b86922_1"", ""ultrachat_542251"", ""0320f558_1"", ""sharegpt_CDJJxSP_0"", ""ultrachat_498231""]","[""answer_0b4a8adc_1""]"
b46e15ee,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,68477,8,42,34,"[""sharegpt_1VhiETr_37"", ""df6970d8"", ""ultrachat_251597"", ""ultrachat_38835"", ""0232f77d""]","[""answer_4bfcc251_4"", ""answer_4bfcc251_3"", ""answer_4bfcc251_2"", ""answer_4bfcc251_1""]"
gpt4_d6585ce9,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,70733,6,42,36,"[""17d91635_2"", ""ultrachat_512583"", ""60f44b7c_2"", ""ultrachat_444445"", ""ultrachat_177104""]","[""answer_f999b05c_1"", ""answer_f999b05c_4"", ""answer_f999b05c_2"", ""answer_f999b05c_5"", ""answer_f999b05c_3""]"
gpt4_1e4a8aec,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,76297,10,50,40,"[""4c8455cb_2"", ""b34a52aa_3"", ""sharegpt_2edPOAb_0"", ""answer_16bd5ea6_2"", ""ultrachat_190065""]","[""answer_16bd5ea6_1"", ""answer_16bd5ea6_2""]"
gpt4_f420262d,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,65555,7,43,36,"[""1032cbcf_1"", ""answer_d8a1af6c_3"", ""f0c5ec49"", ""27639dd8_3"", ""ultrachat_255""]","[""answer_d8a1af6c_1"", ""answer_d8a1af6c_2"", ""answer_d8a1af6c_5"", ""answer_d8a1af6c_4"", ""answer_d8a1af6c_3""]"
gpt4_59149c78,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,79298,9,51,42,"[""765ce8a7_2"", ""ultrachat_463998"", ""sharegpt_271xCSW_27"", ""0bb3b348"", ""sharegpt_YENXhFv_0""]","[""answer_d00ba6d1_1"", ""answer_d00ba6d1_2""]"
gpt4_e414231f,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,74459,5,46,41,"[""07a26dfa_5"", ""sharegpt_Rn9PjoJ_0"", ""068ba24d"", ""080a4000_2"", ""06eccfec""]","[""answer_e28c1f0e_1"", ""answer_e28c1f0e_2""]"
gpt4_4929293b,temporal-reasoning,lru,81920,5,1.0,1.0,1.0,73148,7,49,42,"[""answer_add9b013_1"", ""cceffff7"", ""f11109b1_1"", ""c95f88fd_2"", ""sharegpt_bq9G6bT_0""]","[""answer_add9b013_2"", ""answer_add9b013_1""]"
gpt4_468eb064,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,81851,10,48,38,"[""ultrachat_337251"", ""1e5bd28d_2"", ""3de0912a_3"", ""sharegpt_wCNstIN_0"", ""25e5b797_1""]","[""answer_9b09d95b_1""]"
gpt4_fa19884d,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,79362,9,50,41,"[""8f8f2ced_1"", ""afac4495_2"", ""b76a47ad_2"", ""ultrachat_143879"", ""ultrachat_26485""]","[""answer_ff201787_1"", ""answer_ff201787_2""]"
9a707b82,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,70362,8,53,45,"[""09e97c6f_2"", ""fab41c07"", ""ultrachat_466884"", ""sharegpt_yC6nsDU_13"", ""sharegpt_Cpc5FCH_0""]","[""answer_dba89488_2"", ""answer_dba89488_1""]"
eac54add,temporal-reasoning,lru,81920,5,0.0,0.0,0.0,76331,5,43,38,"[""390f1af3"", ""577da76d_2"", ""369695b4_2"", ""2946bf12"", ""sharegpt_uc7artm_7""]","[""answer_0d4d0348_1"", ""answer_0d4d0348_2""]"
